customer_id,age,gender,visits_last_month,avg_purchase_value,loyalty_score,discount_offer,churned,counterfactual_churned,noise,has_review,complaint_text,review_timestamp
CUST_04476,30,female,5,119.35,0.531,0,0,0,-0.0338,0,,
CUST_04477,43,female,2,119.21,0.411,0,0,1,0.1124,1,Okay experience overall.,2023-04-21
CUST_04478,21,female,4,98.88,0.498,0,0,0,-0.0265,1,Okay experience overall.,2023-04-27
CUST_04479,46,male,5,95.49,0.418,1,0,1,-0.0097,1,Okay experience overall.,2023-06-04
CUST_04480,23,male,5,92.63,0.5,0,0,0,0.0261,1,Okay experience overall.,2023-03-07
CUST_04481,38,male,4,74.68,0.38,0,0,0,-0.0909,1,Delivery was on time. Product was fine.,2023-05-15
CUST_04482,27,female,9,104.96,0.605,0,0,0,0.003,0,,
CUST_04483,41,female,5,84.85,0.414,1,0,1,0.056,0,,
CUST_04484,35,non-binary,3,104.85,0.434,0,1,1,-0.0041,1,"Nothing special, but not bad either.",2023-06-14
CUST_04485,19,female,3,81.7,0.445,0,1,0,-0.0574,0,,
CUST_04486,39,female,3,80.28,0.365,1,0,0,-0.0217,1,"Nothing special, but not bad either.",2023-04-13
CUST_04487,29,male,5,83.66,0.457,1,0,0,-0.0957,0,,
CUST_04488,44,female,3,138.07,0.472,0,1,1,-0.0145,1,"Nothing special, but not bad either.",2023-01-18
CUST_04489,35,female,8,58.68,0.45,1,0,0,0.0555,0,,
CUST_04490,39,female,6,153.18,0.594,0,0,0,-0.0312,1,Delivery was on time. Product was fine.,2023-03-23
CUST_04491,25,male,2,123.04,0.489,1,0,0,0.035,0,,
CUST_04492,29,female,2,53.11,0.32,0,1,0,-0.0741,0,,
CUST_04493,30,female,3,82.65,0.405,0,0,1,0.094,0,,
CUST_04494,44,female,5,51.32,0.329,0,1,0,0.0566,0,,
CUST_04495,52,non-binary,4,119.41,0.424,1,0,0,-0.0246,0,,
CUST_04496,27,female,3,138.3,0.538,0,0,0,-0.0662,1,Okay experience overall.,2023-01-26
CUST_04497,46,non-binary,3,106.88,0.396,0,1,0,-0.0254,1,Delivery was on time. Product was fine.,2023-03-25
CUST_04498,18,female,0,136.57,0.499,0,0,1,0.0141,0,,
CUST_04499,23,non-binary,7,105.51,0.575,1,0,1,0.0543,0,,
CUST_04500,25,female,3,129.13,0.525,1,0,0,-0.1055,1,Okay experience overall.,2023-01-14
CUST_04501,21,male,2,108.76,0.473,1,0,1,0.0603,0,,
CUST_04502,19,male,6,100.42,0.556,0,0,0,0.0128,0,,
CUST_04503,39,male,2,123.21,0.435,0,0,0,-0.0582,1,Delivery was on time. Product was fine.,2023-06-11
CUST_04504,33,male,3,95.31,0.421,0,1,0,-0.1275,0,,
CUST_04505,39,male,8,143.71,0.62,1,0,0,0.0069,1,Love the discounts — will stay loyal.,2023-03-17
CUST_04506,42,male,4,90.54,0.399,0,0,0,0.011,0,,
CUST_04507,38,female,1,117.01,0.402,0,0,0,-0.0308,1,"Nothing special, but not bad either.",2023-01-13
CUST_04508,42,male,7,78.8,0.443,0,0,0,0.0456,0,,
CUST_04509,34,male,4,52.8,0.347,0,1,1,0.1017,0,,
CUST_04510,23,female,3,110.74,0.493,0,1,0,-0.02,1,"Nothing special, but not bad either.",2023-06-06
CUST_04511,46,female,6,45.88,0.333,0,0,0,-0.0373,0,,
CUST_04512,29,non-binary,6,164.47,0.657,0,0,0,0.0858,0,,
CUST_04513,26,female,3,89.38,0.435,0,0,0,-0.011,0,,
CUST_04514,33,female,6,97.67,0.496,1,0,0,0.033,1,"Nothing special, but not bad either.",2023-01-19
CUST_04515,26,male,6,90.7,0.508,0,1,0,-0.0304,1,Okay experience overall.,2023-04-28
CUST_04516,31,male,8,104.22,0.564,0,0,0,0.057,1,Delivery was on time. Product was fine.,2023-06-16
CUST_04517,38,male,4,110.21,0.457,0,0,0,-0.0622,0,,
CUST_04518,38,male,5,74.8,0.403,0,0,0,0.0073,1,Okay experience overall.,2023-06-17
CUST_04519,26,non-binary,5,23.38,0.337,0,0,0,0.0148,1,Delivery was on time. Product was fine.,2023-04-16
CUST_04520,30,male,4,66.98,0.394,1,1,0,-0.0091,1,"Nothing special, but not bad either.",2023-05-08
CUST_04521,46,male,3,85.44,0.349,0,0,0,-0.0318,1,"Nothing special, but not bad either.",2023-06-06
CUST_04522,40,male,5,108.41,0.469,0,0,0,0.0896,0,,
CUST_04523,56,female,4,105.51,0.378,0,1,0,0.0404,1,"Nothing special, but not bad either.",2023-03-19
CUST_04524,47,male,4,122.6,0.45,0,1,1,-0.0433,1,Delivery was on time. Product was fine.,2023-06-06
CUST_04525,46,female,5,50.71,0.32,0,1,0,-0.0942,0,,
CUST_04526,21,male,2,73.22,0.395,0,0,0,0.0739,0,,
CUST_04527,43,male,4,86.77,0.387,1,0,1,-0.0463,1,"Nothing special, but not bad either.",2023-05-17
CUST_04528,34,male,5,145.72,0.574,0,1,0,0.0031,0,,
CUST_04529,29,female,5,181.62,0.671,1,1,0,0.0046,1,"Appreciate the offer, but found better pricing elsewhere.",2023-06-10
CUST_04530,37,male,4,59.55,0.35,0,0,0,0.0143,0,,
CUST_04531,44,female,2,132.75,0.437,1,0,1,-0.0844,1,Okay experience overall.,2023-02-10
CUST_04532,40,female,11,102.61,0.596,0,1,0,-0.0175,0,,
CUST_04533,26,female,7,116.69,0.588,0,0,1,-0.0008,0,,
CUST_04534,42,male,5,60.27,0.356,0,0,0,-0.0028,1,Okay experience overall.,2023-05-14
CUST_04535,29,male,4,140.65,0.558,0,0,0,0.0357,0,,
CUST_04536,37,male,5,33.37,0.317,0,1,0,0.0082,1,Delivery was on time. Product was fine.,2023-01-22
CUST_04537,32,female,5,60.56,0.395,0,0,0,0.0223,1,Okay experience overall.,2023-03-18
CUST_04538,33,female,4,91.91,0.437,0,0,1,-0.0299,0,,
CUST_04539,43,female,2,82.2,0.33,0,0,0,0.0854,0,,
CUST_04540,25,female,9,100.77,0.603,0,1,0,-0.0145,1,"Nothing special, but not bad either.",2023-05-18
CUST_04541,54,female,5,79.46,0.352,0,1,0,0.0165,1,Delivery was on time. Product was fine.,2023-02-22
CUST_04542,18,female,7,89.3,0.559,0,0,0,0.0057,0,,
CUST_04543,29,male,3,94.47,0.434,0,0,0,0.0226,1,"Nothing special, but not bad either.",2023-03-02
CUST_04544,39,female,4,93.3,0.417,0,0,0,0.06,1,Delivery was on time. Product was fine.,2023-04-04
CUST_04545,41,male,5,104.46,0.457,1,0,0,-0.042,0,,
CUST_04546,34,female,4,126.88,0.509,0,0,0,0.0413,1,Okay experience overall.,2023-04-10
CUST_04547,34,male,3,77.39,0.378,1,0,0,0.0369,1,"Nothing special, but not bad either.",2023-05-24
CUST_04548,39,male,4,140.43,0.52,0,0,0,0.0087,0,,
CUST_04549,33,female,4,101.48,0.457,0,0,0,0.0113,0,,
CUST_04550,49,female,4,137.83,0.475,0,0,0,-0.0578,0,,
CUST_04551,43,male,4,89.72,0.393,0,1,0,-0.017,0,,
CUST_04552,44,male,2,74.01,0.308,0,1,0,-0.0954,1,"Nothing special, but not bad either.",2023-03-05
CUST_04553,25,female,3,102.41,0.467,1,0,1,-0.0153,1,Delivery was on time. Product was fine.,2023-01-19
CUST_04554,34,non-binary,5,176.92,0.642,1,0,0,-0.0032,1,Love the discounts — will stay loyal.,2023-03-07
CUST_04555,32,female,0,59.05,0.275,0,0,0,-0.0699,0,,
CUST_04556,25,non-binary,5,120.32,0.553,1,0,1,0.015,1,Okay experience overall.,2023-02-13
CUST_04557,39,male,3,105.32,0.419,1,1,1,0.0604,1,Delivery was on time. Product was fine.,2023-06-12
CUST_04558,30,female,3,112.12,0.469,0,0,0,0.0108,0,,
CUST_04559,42,female,6,63.83,0.387,0,0,0,-0.0003,0,,
CUST_04560,24,female,4,113.71,0.519,1,0,0,-0.0263,1,"Nothing special, but not bad either.",2023-06-15
CUST_04561,52,male,2,108.86,0.354,1,1,0,0.0186,1,Delivery was on time. Product was fine.,2023-05-02
CUST_04562,26,female,2,55.49,0.337,0,1,1,-0.0508,1,"Nothing special, but not bad either.",2023-05-14
CUST_04563,37,female,1,103.94,0.377,0,1,0,-0.1206,1,Okay experience overall.,2023-04-02
CUST_04564,43,female,3,92.71,0.377,0,0,1,0.079,0,,
CUST_04565,29,female,3,89.38,0.423,1,1,1,0.048,1,Okay experience overall.,2023-02-07
CUST_04566,44,female,5,98.63,0.432,1,0,0,-0.055,0,,
CUST_04567,23,female,4,132.63,0.564,0,1,0,-0.0723,1,Okay experience overall.,2023-01-22
CUST_04568,50,male,1,113.74,0.349,0,1,0,0.0053,0,,
CUST_04569,35,male,1,68.7,0.308,0,1,0,0.0032,1,Okay experience overall.,2023-05-18
CUST_04570,29,female,5,114.91,0.526,0,0,0,0.0408,1,"Nothing special, but not bad either.",2023-02-21
CUST_04571,32,non-binary,3,98.67,0.432,0,0,1,-0.0167,1,Okay experience overall.,2023-02-04
CUST_04572,43,male,1,81.51,0.305,0,1,1,0.0577,0,,
CUST_04573,29,female,3,62.81,0.365,0,0,0,-0.0108,1,Delivery was on time. Product was fine.,2023-03-01
CUST_04574,28,male,6,124.21,0.573,0,1,0,0.0607,1,"Nothing special, but not bad either.",2023-05-27
CUST_04575,33,male,7,82.89,0.487,0,1,0,-0.0091,1,Okay experience overall.,2023-04-13
CUST_04576,23,female,4,127.24,0.552,0,0,0,-0.0432,0,,
CUST_04577,53,female,9,67.7,0.423,0,0,1,-0.0187,1,Delivery was on time. Product was fine.,2023-05-14
CUST_04578,29,male,7,159.84,0.67,0,1,0,0.0327,1,"Nothing special, but not bad either.",2023-03-17
CUST_04579,43,female,5,179.01,0.612,1,0,0,0.0177,1,Smooth checkout and great perks!,2023-02-07
CUST_04580,37,female,5,116.27,0.498,0,0,0,0.0026,1,"Nothing special, but not bad either.",2023-06-13
CUST_04581,25,non-binary,0,138.89,0.477,1,0,0,-0.0522,1,Delivery was on time. Product was fine.,2023-03-16
CUST_04582,35,male,3,86.4,0.393,0,0,1,-0.003,1,Okay experience overall.,2023-02-27
CUST_04583,43,female,2,83.43,0.333,0,0,0,-0.0326,0,,
CUST_04584,33,male,0,135.82,0.439,0,0,0,-0.0339,0,,
CUST_04585,47,male,2,104.54,0.364,0,1,0,0.0498,1,Delivery was on time. Product was fine.,2023-04-04
CUST_04586,45,female,2,58.84,0.271,1,1,1,-0.0383,0,,
CUST_04587,44,female,3,102.32,0.394,0,0,0,-0.0412,1,Delivery was on time. Product was fine.,2023-01-31
CUST_04588,30,male,4,63.34,0.386,1,0,0,0.0157,1,"Nothing special, but not bad either.",2023-05-20
CUST_04589,24,non-binary,3,94.45,0.453,0,1,0,-0.0458,1,"Nothing special, but not bad either.",2023-05-31
CUST_04590,29,female,4,131.46,0.538,0,0,0,-0.0277,0,,
CUST_04591,37,female,1,143.78,0.465,0,0,0,0.0963,1,Okay experience overall.,2023-04-12
CUST_04592,40,female,6,108.29,0.492,1,0,0,-0.0084,1,Delivery was on time. Product was fine.,2023-04-29
CUST_04593,18,male,3,140.14,0.576,1,0,0,0.0338,0,,
CUST_04594,35,female,3,86.2,0.393,0,0,0,0.1258,0,,
CUST_04595,37,male,1,151.02,0.48,0,1,0,0.01,0,,
CUST_04596,32,female,6,78.31,0.457,0,1,0,0.0262,1,Delivery was on time. Product was fine.,2023-05-16
CUST_04597,48,male,3,75.72,0.32,0,1,0,0.0156,1,Delivery was on time. Product was fine.,2023-03-09
CUST_04598,39,male,4,86.17,0.401,0,0,0,-0.0163,0,,
CUST_04599,48,female,8,77.58,0.441,1,0,0,0.0063,0,,
CUST_04600,33,male,6,115.52,0.535,1,0,0,-0.0089,1,Delivery was on time. Product was fine.,2023-03-17
CUST_04601,44,male,3,137.57,0.471,0,1,0,-0.0455,0,,
CUST_04602,51,female,3,100.47,0.363,0,0,0,0.0417,0,,
CUST_04603,48,female,4,109.34,0.417,0,0,1,-0.0905,0,,
CUST_04604,24,female,4,58.53,0.398,0,1,0,0.0004,1,Okay experience overall.,2023-06-04
CUST_04605,32,male,5,102.89,0.488,0,0,0,-0.014,0,,
CUST_04606,32,male,5,153.12,0.598,1,0,1,-0.0518,1,"Nothing special, but not bad either.",2023-05-10
CUST_04607,40,male,3,142.38,0.497,1,0,0,0.0311,0,,
CUST_04608,42,female,2,67.16,0.301,0,0,0,-0.0511,0,,
CUST_04609,27,female,5,86.86,0.472,0,0,0,-0.0204,0,,
CUST_04610,36,male,2,202.2,0.619,0,0,0,0.0364,1,Smooth checkout and great perks!,2023-02-21
CUST_04611,18,male,10,112.54,0.679,0,0,0,-0.0963,1,Very happy with the service and fast delivery!,2023-03-24
CUST_04612,49,male,4,145.46,0.492,1,0,1,0.0539,0,,
CUST_04613,30,male,7,147.81,0.64,0,0,0,-0.0018,0,,
CUST_04614,36,male,6,66.53,0.416,0,1,0,-0.0155,1,Okay experience overall.,2023-05-13
CUST_04615,32,female,4,121.72,0.506,0,1,0,-0.069,0,,
CUST_04616,46,male,5,105.62,0.44,0,1,0,0.0045,0,,
CUST_04617,18,female,5,152.25,0.649,0,0,0,0.0012,1,Very happy with the service and fast delivery!,2023-02-28
CUST_04618,35,female,2,158.86,0.529,0,0,0,0.0273,0,,
CUST_04619,34,male,3,75.05,0.373,1,0,0,-0.0235,1,Okay experience overall.,2023-01-30
CUST_04620,30,female,2,203.25,0.645,0,0,0,-0.0488,1,Very happy with the service and fast delivery!,2023-06-08
CUST_04621,52,female,6,105.07,0.439,0,1,0,0.0157,0,,
CUST_04622,26,male,1,118.97,0.453,1,0,0,-0.0289,1,"Nothing special, but not bad either.",2023-02-11
CUST_04623,43,female,7,20.43,0.312,0,0,0,0.0252,1,Okay experience overall.,2023-05-01
CUST_04624,39,male,3,130.25,0.474,1,0,0,-0.0516,0,,
CUST_04625,48,female,2,35.38,0.209,0,1,0,0.0397,0,,
CUST_04626,28,female,3,95.68,0.441,1,0,0,0.0745,0,,
CUST_04627,28,female,2,83.41,0.391,0,0,0,-0.0083,1,"Nothing special, but not bad either.",2023-05-07
CUST_04628,46,female,4,113.98,0.435,1,0,1,0.0674,1,Delivery was on time. Product was fine.,2023-05-03
CUST_04629,39,female,5,105.38,0.466,0,1,1,0.0377,1,Delivery was on time. Product was fine.,2023-05-06
CUST_04630,20,female,4,117.61,0.543,1,0,1,0.0168,1,"Nothing special, but not bad either.",2023-04-23
CUST_04631,30,female,3,137.38,0.524,0,0,1,-0.0007,0,,
CUST_04632,39,male,6,69.88,0.412,0,0,0,-0.0272,0,,
CUST_04633,43,female,7,93.87,0.472,0,0,0,0.0599,1,"Nothing special, but not bad either.",2023-04-27
CUST_04634,28,male,1,74.64,0.348,1,1,0,0.0498,1,Delivery was on time. Product was fine.,2023-03-07
CUST_04635,18,male,6,72.38,0.498,0,1,0,-0.0523,0,,
CUST_04636,40,female,3,157.98,0.531,1,1,0,0.0058,0,,
CUST_04637,23,male,4,61.93,0.409,0,0,0,-0.0407,1,Okay experience overall.,2023-04-28
CUST_04638,18,male,6,75.34,0.505,0,0,1,0.0238,1,Delivery was on time. Product was fine.,2023-05-04
CUST_04639,18,female,4,165.83,0.656,0,0,0,0.0375,0,,
CUST_04640,43,male,4,96.19,0.407,0,0,0,-0.0782,1,Okay experience overall.,2023-02-24
CUST_04641,36,male,4,98.07,0.438,0,1,0,-0.0042,0,,
CUST_04642,33,female,11,112.02,0.644,1,0,0,0.0212,1,Very happy with the service and fast delivery!,2023-06-09
CUST_04643,49,female,4,63.85,0.314,0,0,1,0.0046,0,,
CUST_04644,41,female,1,72.34,0.293,0,0,0,0.0892,0,,
CUST_04645,51,female,5,81.5,0.368,0,0,0,-0.0786,1,"Nothing special, but not bad either.",2023-05-07
CUST_04646,21,female,6,131.27,0.615,0,1,0,0.0678,1,"Nothing special, but not bad either.",2023-06-03
CUST_04647,35,female,2,120.15,0.444,0,0,0,-0.0442,1,Delivery was on time. Product was fine.,2023-03-19
CUST_04648,19,female,9,81.09,0.583,0,0,0,-0.1072,0,,
CUST_04649,33,female,5,95.99,0.469,0,1,0,0.016,0,,
CUST_04650,33,female,3,123.38,0.482,1,1,1,-0.0063,1,Delivery was on time. Product was fine.,2023-04-17
CUST_04651,41,male,0,28.45,0.174,1,1,0,0.0046,0,,
CUST_04652,35,male,2,109.07,0.42,1,0,0,0.0261,1,"Nothing special, but not bad either.",2023-01-24
CUST_04653,41,male,3,122.74,0.45,0,1,0,0.0275,0,,
CUST_04654,42,female,4,72.45,0.359,0,0,0,-0.0265,0,,
CUST_04655,57,male,1,119.5,0.335,1,1,1,0.0406,1,Delivery was on time. Product was fine.,2023-04-08
CUST_04656,32,female,2,100.45,0.412,1,1,0,-0.1008,0,,
CUST_04657,26,female,3,154.32,0.577,0,0,0,-0.0047,1,"Nothing special, but not bad either.",2023-01-26
CUST_04658,37,female,4,84.31,0.405,0,1,0,0.0565,1,"Nothing special, but not bad either.",2023-02-21
CUST_04659,27,male,3,117.73,0.493,1,0,0,0.0143,1,Delivery was on time. Product was fine.,2023-05-11
CUST_04660,50,female,4,55.9,0.292,0,0,1,0.0025,0,,
CUST_04661,32,male,8,102.26,0.556,0,0,0,-0.0172,0,,
CUST_04662,29,female,3,124.46,0.5,0,0,1,0.0174,1,Okay experience overall.,2023-01-25
CUST_04663,30,female,3,84.24,0.408,1,0,0,-0.014,1,Okay experience overall.,2023-05-14
CUST_04664,42,male,4,133.59,0.493,0,1,1,0.0313,0,,
CUST_04665,33,non-binary,2,127.61,0.468,0,0,0,-0.026,1,"Nothing special, but not bad either.",2023-06-09
CUST_04666,29,male,5,104.31,0.502,0,1,0,0.0763,1,Delivery was on time. Product was fine.,2023-04-02
CUST_04667,52,non-binary,4,91.86,0.363,0,1,0,0.0273,1,Okay experience overall.,2023-04-04
CUST_04668,26,male,1,10,0.214,0,0,0,0.0906,0,,
CUST_04669,35,male,4,80.54,0.404,0,1,0,-0.0194,0,,
CUST_04670,42,male,2,133.02,0.445,0,0,1,0.0612,1,"Nothing special, but not bad either.",2023-02-13
CUST_04671,19,male,4,91.8,0.49,1,1,0,-0.0633,0,,
CUST_04672,40,female,1,113.56,0.387,0,1,0,0.0361,1,"Nothing special, but not bad either.",2023-01-14
CUST_04673,24,female,5,86.08,0.482,0,0,0,-0.0058,0,,
CUST_04674,43,female,6,57.19,0.369,0,0,1,0.006,1,Delivery was on time. Product was fine.,2023-05-27
CUST_04675,25,male,3,122.44,0.511,1,0,0,0.0365,0,,
CUST_04676,42,male,5,63.15,0.362,0,0,1,0.0372,1,Delivery was on time. Product was fine.,2023-06-09
CUST_04677,46,female,3,92.13,0.364,0,1,0,0.0419,0,,
CUST_04678,44,male,11,110.93,0.599,0,0,0,0.0176,1,"Nothing special, but not bad either.",2023-01-23
CUST_04679,38,female,4,79.65,0.391,0,0,0,0.0271,0,,
CUST_04680,33,female,3,147.11,0.534,1,0,0,-0.0111,1,Okay experience overall.,2023-03-03
CUST_04681,29,male,3,159.17,0.576,0,0,0,-0.0322,0,,
CUST_04682,50,female,1,75.71,0.266,0,1,0,0.0083,0,,
CUST_04683,28,female,3,76.89,0.4,0,0,0,-0.1073,1,Delivery was on time. Product was fine.,2023-01-17
CUST_04684,25,female,6,86.84,0.503,0,0,0,0.021,1,Delivery was on time. Product was fine.,2023-02-25
CUST_04685,42,male,3,134.59,0.472,1,0,0,0.0435,1,Delivery was on time. Product was fine.,2023-03-09
CUST_04686,27,male,3,114.58,0.486,0,1,0,0.031,1,Okay experience overall.,2023-06-10
CUST_04687,25,male,8,122.53,0.628,0,0,0,-0.0306,1,Very happy with the service and fast delivery!,2023-03-15
CUST_04688,21,male,3,139.46,0.563,0,0,0,-0.1022,0,,
CUST_04689,30,male,3,72.83,0.383,0,1,0,0.0328,1,"Nothing special, but not bad either.",2023-04-24
CUST_04690,34,female,4,115.08,0.483,1,1,1,-0.0394,0,,
CUST_04691,37,female,6,101.54,0.489,0,1,0,-0.0644,1,Delivery was on time. Product was fine.,2023-06-01
CUST_04692,45,female,4,112.9,0.436,0,0,1,0.0474,1,Okay experience overall.,2023-01-27
CUST_04693,40,male,3,134.47,0.479,0,0,0,-0.0678,0,,
CUST_04694,33,non-binary,2,95.45,0.398,1,1,0,-0.0086,1,Okay experience overall.,2023-01-17
CUST_04695,33,male,0,79.1,0.315,0,1,1,0.0889,0,,
CUST_04696,40,female,2,68.47,0.312,1,1,0,-0.0334,1,Delivery was on time. Product was fine.,2023-02-27
CUST_04697,48,non-binary,5,152.63,0.535,1,1,0,-0.0533,1,Okay experience overall.,2023-03-11
CUST_04698,36,female,4,98.74,0.44,0,0,1,0.0254,0,,
CUST_04699,30,non-binary,1,58.96,0.306,0,1,0,0.0164,1,"Nothing special, but not bad either.",2023-03-24
CUST_04700,25,female,5,141.49,0.599,1,0,0,-0.0829,0,,
CUST_04701,21,male,6,48.7,0.435,1,0,0,0.0026,1,Okay experience overall.,2023-03-06
CUST_04702,42,male,4,53.5,0.318,0,1,0,0.0589,1,Okay experience overall.,2023-01-13
CUST_04703,41,male,3,90.52,0.379,1,1,0,0.07,0,,
CUST_04704,41,male,1,83.59,0.318,0,1,0,-0.013,1,"Nothing special, but not bad either.",2023-04-05
CUST_04705,34,female,4,109.36,0.471,0,0,0,0.0248,1,Delivery was on time. Product was fine.,2023-03-28
CUST_04706,49,male,5,42.21,0.29,0,0,0,0.0271,1,Wasn't expecting much but they surprised me.,2023-03-26
CUST_04707,30,female,4,109.78,0.487,1,0,0,0.0504,1,"Nothing special, but not bad either.",2023-04-07
CUST_04708,45,male,3,138.35,0.469,0,1,0,-0.0045,1,Delivery was on time. Product was fine.,2023-01-20
CUST_04709,35,female,4,70.54,0.382,0,0,0,0.0648,1,"Nothing special, but not bad either.",2023-02-05
CUST_04710,29,non-binary,4,88.65,0.445,1,0,0,-0.0365,1,Okay experience overall.,2023-02-02
CUST_04711,41,male,3,75.95,0.348,0,1,0,0.039,1,"Nothing special, but not bad either.",2023-05-23
CUST_04712,39,female,4,109.61,0.452,1,0,1,-0.0501,0,,
CUST_04713,39,female,6,67.74,0.407,0,0,1,-0.0895,1,Okay experience overall.,2023-04-23
CUST_04714,36,male,4,63.98,0.364,1,0,0,0.0306,1,Delivery was on time. Product was fine.,2023-04-22
CUST_04715,35,female,3,95.47,0.413,0,0,1,0.1478,1,Delivery was on time. Product was fine.,2023-02-07
CUST_04716,59,male,2,110.11,0.33,0,0,0,0.016,1,"Nothing special, but not bad either.",2023-03-26
CUST_04717,47,female,7,104.51,0.48,0,0,0,-0.0105,0,,
CUST_04718,42,female,6,86.81,0.437,0,0,0,0.0621,1,Okay experience overall.,2023-04-09
CUST_04719,36,female,8,120.05,0.58,0,0,0,-0.0222,1,Delivery was on time. Product was fine.,2023-02-11
CUST_04720,45,female,1,106.91,0.353,1,0,1,-0.0882,0,,
CUST_04721,40,male,6,64.92,0.397,1,1,0,0.0471,1,"Nothing special, but not bad either.",2023-03-24
CUST_04722,35,female,6,19.72,0.318,0,0,0,0.0777,1,Delivery was on time. Product was fine.,2023-02-01
CUST_04723,32,female,2,115.65,0.446,0,0,0,0.0064,0,,
CUST_04724,34,female,3,92.3,0.41,0,1,1,0.0156,1,Delivery was on time. Product was fine.,2023-01-22
CUST_04725,18,female,4,66.7,0.439,0,0,1,-0.0304,0,,
CUST_04726,37,male,1,148.76,0.475,1,0,1,-0.0081,1,Okay experience overall.,2023-03-09
CUST_04727,30,non-binary,2,148.45,0.525,1,0,0,0.0111,1,Delivery was on time. Product was fine.,2023-04-27
CUST_04728,51,male,9,138.21,0.585,0,1,0,0.0022,0,,
CUST_04729,35,female,3,106.79,0.438,0,0,0,0.0018,0,,
CUST_04730,23,male,2,10,0.249,1,0,0,-0.157,0,,
CUST_04731,35,non-binary,5,135.26,0.547,0,1,0,0.0082,1,Delivery was on time. Product was fine.,2023-05-25
CUST_04732,25,female,5,72.38,0.448,0,1,0,-0.0664,0,,
CUST_04733,40,female,2,83.23,0.344,1,0,1,0.0238,0,,
CUST_04734,38,male,5,126.98,0.517,0,0,0,0.0529,0,,
CUST_04735,45,female,4,160.95,0.541,0,0,0,0.028,1,Okay experience overall.,2023-06-12
CUST_04736,27,female,5,146.23,0.602,1,0,0,-0.0574,0,,
CUST_04737,35,female,6,105.18,0.505,0,0,0,-0.0417,0,,
CUST_04738,21,male,5,122.17,0.572,0,1,1,-0.0033,1,Delivery was on time. Product was fine.,2023-05-22
CUST_04739,42,female,2,66.83,0.3,0,0,0,0.0427,0,,
CUST_04740,40,male,5,51.32,0.344,0,0,1,0.0497,0,,
CUST_04741,40,female,4,132.4,0.498,0,1,0,0.018,1,Delivery was on time. Product was fine.,2023-03-15
CUST_04742,35,male,2,109.68,0.421,1,0,1,-0.0482,0,,
CUST_04743,39,male,3,56.55,0.313,1,1,0,0.0587,1,Okay experience overall.,2023-05-14
CUST_04744,51,male,5,98.56,0.405,0,0,0,-0.0013,0,,
CUST_04745,32,male,3,118.51,0.475,0,1,1,-0.0199,0,,
CUST_04746,36,male,3,127.2,0.479,0,1,0,-0.0243,0,,
CUST_04747,24,non-binary,4,118.85,0.53,0,1,0,-0.0761,0,,
CUST_04748,26,female,4,89.1,0.457,1,1,1,0.055,1,Okay experience overall.,2023-04-17
CUST_04749,36,male,6,74.55,0.434,1,1,0,-0.0063,0,,
CUST_04750,46,female,4,103.51,0.412,0,1,0,-0.0346,1,Delivery was on time. Product was fine.,2023-03-20
CUST_04751,32,female,5,124.06,0.534,0,1,1,0.0304,1,Delivery was on time. Product was fine.,2023-03-19
CUST_04752,33,non-binary,5,127.16,0.537,1,0,1,0.0394,1,Delivery was on time. Product was fine.,2023-04-13
CUST_04753,31,male,8,147.41,0.659,0,0,0,-0.0866,0,,
CUST_04754,30,male,6,101.05,0.515,1,0,1,0.0775,0,,
CUST_04755,38,non-binary,8,66.69,0.456,1,0,0,0.1111,1,Delivery was on time. Product was fine.,2023-01-29
CUST_04756,20,male,5,132.59,0.599,0,1,0,0.0051,0,,
CUST_04757,48,male,5,102.49,0.425,0,1,0,0.012,0,,
CUST_04758,28,male,5,61.52,0.413,0,1,0,0.1197,0,,
CUST_04759,42,male,4,118.71,0.461,0,0,0,-0.0546,1,"Nothing special, but not bad either.",2023-04-18
CUST_04760,22,non-binary,3,142.36,0.566,0,0,0,-0.0261,1,Delivery was on time. Product was fine.,2023-03-31
CUST_04761,42,male,4,111.49,0.445,0,0,0,0.0291,1,Okay experience overall.,2023-05-11
CUST_04762,42,non-binary,6,142.72,0.56,0,0,0,0.0574,1,Okay experience overall.,2023-02-19
CUST_04763,39,non-binary,6,85.46,0.446,0,1,1,0.0019,0,,
CUST_04764,25,female,1,78.17,0.367,0,0,1,-0.0407,1,Okay experience overall.,2023-03-08
CUST_04765,37,male,1,125.64,0.425,0,0,0,0.0644,0,,
CUST_04766,23,male,8,89.42,0.563,0,0,0,-0.0004,1,Okay experience overall.,2023-03-17
CUST_04767,32,female,2,136.16,0.49,1,0,1,0.0001,0,,
CUST_04768,45,male,6,105.12,0.466,0,1,0,0.0465,1,Delivery was on time. Product was fine.,2023-01-19
CUST_04769,43,female,1,136.56,0.426,1,0,1,0.0753,1,Delivery was on time. Product was fine.,2023-04-03
CUST_04770,35,male,4,118.94,0.488,0,0,0,0.012,1,"Nothing special, but not bad either.",2023-06-16
CUST_04771,25,non-binary,4,73,0.426,0,0,0,0.0239,1,Delivery was on time. Product was fine.,2023-01-28
CUST_04772,41,female,6,40.25,0.34,0,0,0,0.0523,0,,
CUST_04773,35,female,6,123.46,0.545,0,0,0,-0.0113,1,Okay experience overall.,2023-05-25
CUST_04774,18,female,6,116.95,0.596,1,1,0,-0.0274,0,,
CUST_04775,43,male,3,69.46,0.326,1,0,1,-0.0184,1,Delivery was on time. Product was fine.,2023-05-26
